times;values
1364900458;0.78332691
1364900459;0.00000000
1364900460;0.09983342
1364900461;0.19866933
1364900462;0.29552021
1364900463;0.38941834
1364900464;0.47942554
1364900465;0.56464247
1364900466;0.64421769
1364900467;0.71735609
1364900468;0.78332691
1364900469;0.00000000
1364900470;0.09983342
1364900471;0.19866933
1364900472;0.29552021
1364900473;0.38941834
1364900474;0.47942554
1364900475;0.56464247
1364900476;0.64421769
1364900477;0.71735609
1364900478;0.78332691
1364900479;0.00000000
1364900480;0.09983342
1364900481;0.19866933
1364900482;0.29552021
1364900483;0.38941834
1364900484;0.47942554
1364900485;0.56464247
1364900486;0.64421769
1364900487;0.71735609
1364900488;0.78332691
1364900489;0.00000000
1364900490;0.09983342
1364900491;0.19866933
1364900492;0.29552021
1364900493;0.38941834
1364900494;0.47942554
1364900495;0.56464247
1364900496;0.64421769
1364900497;0.71735609
1364900498;0.78332691
1364900499;0.00000000
1364900500;0.09983342
1364900501;0.19866933
1364900502;0.29552021
1364900503;0.38941834
1364900504;0.47942554
1364900505;0.56464247
1364900506;0.64421769
1364900507;0.71735609
1364900508;0.78332691
1364900509;0.00000000
1364900510;0.09983342
1364900511;0.19866933
1364900512;0.29552021
1364900513;0.38941834
1364900514;0.47942554
1364900515;0.56464247
1364900516;0.64421769
1364900517;0.71735609
1364900518;0.78332691
1364900519;0.00000000
1364900520;0.09983342
1364900521;0.19866933
1364900522;0.29552021
1364900523;0.38941834
1364900524;0.47942554
1364900525;0.56464247
1364900526;0.64421769
1364900527;0.71735609
1364900528;0.78332691
1364900529;0.00000000
1364900530;0.09983342
1364900531;0.19866933
1364900532;0.29552021
1364900533;0.38941834
1364900534;0.47942554
1364900535;0.56464247
1364900536;0.64421769
1364900537;0.71735609
1364900538;0.78332691
1364900539;0.00000000
1364900540;0.09983342
1364900541;0.19866933
1364900542;0.29552021
1364900543;0.38941834
1364900544;0.47942554
1364900545;0.56464247
1364900546;0.64421769
1364900547;0.71735609
1364900548;0.78332691
1364900549;0.00000000
1364900550;0.09983342
1364900551;0.19866933
1364900552;0.29552021
1364900553;0.38941834
1364900554;0.47942554
1364900555;0.56464247
1364900556;0.64421769
1364900557;0.71735609
1364900558;0.78332691
1364900559;0.00000000
1364900560;0.09983342
1364900561;0.19866933
1364900562;0.29552021
1364900563;0.38941834
1364900564;0.47942554
1364900565;0.56464247
1364900566;0.64421769
1364900567;0.71735609
1364900568;0.78332691
1364900569;0.00000000
1364900570;0.09983342
1364900571;0.19866933
1364900572;0.29552021
1364900573;0.38941834
1364900574;0.47942554
1364900575;0.56464247
1364900576;0.64421769
1364900577;0.71735609
1364900578;0.78332691
1364900579;0.00000000
1364900580;0.09983342
1364900581;0.19866933
1364900582;0.29552021
1364900583;0.38941834
1364900584;0.47942554
1364900585;0.56464247
1364900586;0.64421769
1364900587;0.71735609
1364900588;0.78332691
1364900589;0.00000000
1364900590;0.09983342
1364900591;0.19866933
1364900592;0.29552021
1364900593;0.38941834
1364900594;0.47942554
1364900595;0.56464247
1364900596;0.64421769
1364900597;0.71735609
1364900598;0.78332691
1364900599;0.00000000
1364900600;0.09983342
1364900601;0.19866933
1364900602;0.29552021
1364900603;0.38941834
1364900604;0.47942554
1364900605;0.56464247
1364900606;0.64421769
1364900607;0.71735609
1364900608;0.78332691
1364900609;0.00000000
1364900610;0.09983342
1364900611;0.19866933
1364900612;0.29552021
1364900613;0.38941834
1364900614;0.47942554
1364900615;0.56464247
1364900616;0.64421769
1364900617;0.71735609
1364900618;0.78332691
1364900619;0.00000000
1364900620;0.09983342
1364900621;0.19866933
1364900622;0.29552021
1364900623;0.38941834
1364900624;0.47942554
1364900625;0.56464247
1364900626;0.64421769
1364900627;0.71735609
1364900628;0.78332691
1364900629;0.00000000
1364900630;0.09983342
1364900631;0.19866933
1364900632;0.29552021
1364900633;0.38941834
1364900634;0.47942554
1364900635;0.56464247
1364900636;0.64421769
1364900637;0.71735609
1364900638;0.78332691
1364900639;0.00000000
1364900640;0.09983342
1364900641;0.19866933
1364900642;0.29552021
1364900643;0.38941834
1364900644;0.47942554
1364900645;0.56464247
1364900646;0.64421769
1364900647;0.71735609
1364900648;0.78332691
1364900649;0.00000000
1364900650;0.09983342
1364900651;0.19866933
1364900652;0.29552021
1364900653;0.38941834
1364900654;0.47942554
1364900655;0.56464247
1364900656;0.64421769
1364900657;0.71735609
1364900658;0.78332691
1364900659;0.00000000
1364900660;0.09983342
1364900661;0.19866933
1364900662;0.29552021
1364900663;0.38941834
1364900664;0.47942554
1364900665;0.56464247
1364900666;0.64421769
1364900667;0.71735609
1364900668;0.78332691
1364900669;0.00000000
1364900670;0.09983342
1364900671;0.19866933
1364900672;0.29552021
1364900673;0.38941834
1364900674;0.47942554
1364900675;0.56464247
1364900676;0.64421769
1364900677;0.71735609
1364900678;0.78332691
1364900679;0.00000000
1364900680;0.09983342
1364900681;0.19866933
1364900682;0.29552021
1364900683;0.38941834
1364900684;0.47942554
1364900685;0.56464247
1364900686;0.64421769
1364900687;0.71735609
1364900688;0.78332691
1364900689;0.00000000
1364900690;0.09983342
1364900691;0.19866933
1364900692;0.29552021
1364900693;0.38941834
1364900694;0.47942554
1364900695;0.56464247
1364900696;0.64421769
1364900697;0.71735609
1364900698;0.78332691
1364900699;0.00000000
1364900700;0.09983342
1364900701;0.19866933
1364900702;0.29552021
1364900703;0.38941834
1364900704;0.47942554
1364900705;0.56464247
1364900706;0.64421769
1364900707;0.71735609
1364900708;0.78332691
1364900709;0.00000000
1364900710;0.09983342
1364900711;0.19866933
1364900712;0.29552021
1364900713;0.38941834
1364900714;0.47942554
1364900715;0.56464247
1364900716;0.64421769
1364900717;0.71735609
1364900718;0.78332691
1364900719;0.00000000
1364900720;0.09983342
1364900721;0.19866933
1364900722;0.29552021
1364900723;0.38941834
1364900724;0.47942554
1364900725;0.56464247
1364900726;0.64421769
1364900727;0.71735609
1364900728;0.78332691
1364900729;0.00000000
1364900730;0.09983342
1364900731;0.19866933
1364900732;0.29552021
1364900733;0.38941834
1364900734;0.47942554
1364900735;0.56464247
1364900736;0.64421769
1364900737;0.71735609
1364900738;0.78332691
1364900739;0.00000000
1364900740;0.09983342
1364900741;0.19866933
1364900742;0.29552021
1364900743;0.38941834
1364900744;0.47942554
1364900745;0.56464247
1364900746;0.64421769
1364900747;0.71735609
1364900748;0.78332691
1364900749;0.00000000
1364900750;0.09983342
1364900751;0.19866933
1364900752;0.29552021
1364900753;0.38941834
1364900754;0.47942554
1364900755;0.56464247
1364900756;0.64421769
1364900757;0.71735609
1364900758;0.78332691
1364900759;0.00000000
1364900760;0.09983342
1364900761;0.19866933
1364900762;0.29552021
1364900763;0.38941834
1364900764;0.47942554
1364900765;0.56464247
1364900766;0.64421769
1364900767;0.71735609
1364900768;0.78332691
1364900769;0.00000000
1364900770;0.09983342
1364900771;0.19866933
1364900772;0.29552021
1364900773;0.38941834
1364900774;0.47942554
1364900775;0.56464247
1364900776;0.64421769
1364900777;0.71735609
1364900778;0.78332691
1364900779;0.00000000
1364900780;0.09983342
1364900781;0.19866933
1364900782;0.29552021
1364900783;0.38941834
1364900784;0.47942554
1364900785;0.56464247
1364900786;0.64421769
1364900787;0.71735609
1364900788;0.78332691
1364900789;0.00000000
1364900790;0.09983342
1364900791;0.19866933
1364900792;0.29552021
1364900793;0.38941834
1364900794;0.47942554
1364900795;0.56464247
1364900796;0.64421769
1364900797;0.71735609
1364900798;0.78332691
1364900799;0.00000000
1364900800;0.09983342
1364900801;0.19866933
1364900802;0.29552021
1364900803;0.38941834
1364900804;0.47942554
1364900805;0.56464247
1364900806;0.64421769
1364900807;0.71735609
1364900808;0.78332691
1364900809;0.00000000
1364900810;0.09983342
1364900811;0.19866933
1364900812;0.29552021
1364900813;0.38941834
1364900814;0.47942554
1364900815;0.56464247
1364900816;0.64421769
1364900817;0.71735609
1364900818;0.78332691
1364900819;0.00000000
1364900820;0.09983342
1364900821;0.19866933
1364900822;0.29552021
1364900823;0.38941834
1364900824;0.47942554
1364900825;0.56464247
1364900826;0.64421769
1364900827;0.71735609
1364900828;0.78332691
1364900829;0.00000000
1364900830;0.09983342
1364900831;0.19866933
1364900832;0.29552021
1364900833;0.38941834
1364900834;0.47942554
1364900835;0.56464247
1364900836;0.64421769
1364900837;0.71735609
1364900838;0.78332691
1364900839;0.00000000
1364900840;0.09983342
1364900841;0.19866933
1364900842;0.29552021
1364900843;0.38941834
1364900844;0.47942554
1364900845;0.56464247
1364900846;0.64421769
1364900847;0.71735609
1364900848;0.78332691
1364900849;0.00000000
1364900850;0.09983342
1364900851;0.19866933
1364900852;0.29552021
1364900853;0.38941834
1364900854;0.47942554
1364900855;0.56464247
1364900856;0.64421769
1364900857;0.71735609
1364900858;0.78332691
1364900859;0.00000000
1364900860;0.09983342
1364900861;0.19866933
1364900862;0.29552021
1364900863;0.38941834
1364900864;0.47942554
1364900865;0.56464247
1364900866;0.64421769
1364900867;0.71735609
1364900868;0.78332691
1364900869;0.00000000
1364900870;0.09983342
1364900871;0.19866933
1364900872;0.29552021
1364900873;0.38941834
1364900874;0.47942554
1364900875;0.56464247
1364900876;0.64421769
1364900877;0.71735609
1364900878;0.78332691
1364900879;0.00000000
1364900880;0.09983342
1364900881;0.19866933
1364900882;0.29552021
1364900883;0.38941834
1364900884;0.47942554
1364900885;0.56464247
1364900886;0.64421769
1364900887;0.71735609
1364900888;0.78332691
1364900889;0.00000000
1364900890;0.09983342
1364900891;0.19866933
1364900892;0.29552021
1364900893;0.38941834
1364900894;0.47942554
1364900895;0.56464247
1364900896;0.64421769
1364900897;0.71735609
1364900898;0.78332691
1364900899;0.00000000
1364900900;0.09983342
1364900901;0.19866933
1364900902;0.29552021
1364900903;0.38941834
1364900904;0.47942554
1364900905;0.56464247
1364900906;0.64421769
1364900907;0.71735609
1364900908;0.78332691
1364900909;0.00000000
1364900910;0.09983342
1364900911;0.19866933
1364900912;0.29552021
1364900913;0.38941834
1364900914;0.47942554
1364900915;0.56464247
1364900916;0.64421769
1364900917;0.71735609
1364900918;0.78332691
1364900919;0.00000000
1364900920;0.09983342
1364900921;0.19866933
1364900922;0.29552021
1364900923;0.38941834
1364900924;0.47942554
1364900925;0.56464247
1364900926;0.64421769
1364900927;0.71735609
1364900928;0.78332691
1364900929;0.00000000
1364900930;0.09983342
1364900931;0.19866933
1364900932;0.29552021
1364900933;0.38941834
1364900934;0.47942554
1364900935;0.56464247
1364900936;0.64421769
1364900937;0.71735609
1364900938;0.78332691
1364900939;0.00000000
1364900940;0.09983342
1364900941;0.19866933
1364900942;0.29552021
1364900943;0.38941834
1364900944;0.47942554
1364900945;0.56464247
1364900946;0.64421769
1364900947;0.71735609
1364900948;0.78332691
1364900949;0.00000000
1364900950;0.09983342
1364900951;0.19866933
1364900952;0.29552021
1364900953;0.38941834
1364900954;0.47942554
1364900955;0.56464247
1364900956;0.64421769
1364900957;0.71735609
1364900958;0.78332691
1364900959;0.00000000
1364900960;0.09983342
1364900961;0.19866933
1364900962;0.29552021
1364900963;0.38941834
1364900964;0.47942554
1364900965;0.56464247
1364900966;0.64421769
1364900967;0.71735609
1364900968;0.78332691
1364900969;0.00000000
1364900970;0.09983342
1364900971;0.19866933
1364900972;0.29552021
1364900973;0.38941834
1364900974;0.47942554
1364900975;0.56464247
1364900976;0.64421769
1364900977;0.71735609
1364900978;0.78332691
1364900979;0.00000000
1364900980;0.09983342
1364900981;0.19866933
1364900982;0.29552021
1364900983;0.38941834
1364900984;0.47942554
1364900985;0.56464247
1364900986;0.64421769
1364900987;0.71735609
1364900988;0.78332691
1364900989;0.00000000
1364900990;0.09983342
1364900991;0.19866933
1364900992;0.29552021
1364900993;0.38941834
1364900994;0.47942554
1364900995;0.56464247
1364900996;0.64421769
1364900997;0.71735609
1364900998;0.78332691
1364900999;0.00000000
1364901000;0.09983342
1364901001;0.19866933
1364901002;0.29552021
1364901003;0.38941834
1364901004;0.47942554
1364901005;0.56464247
1364901006;0.64421769
1364901007;0.71735609
1364901008;0.78332691
1364901009;0.00000000
1364901010;0.09983342
1364901011;0.19866933
1364901012;0.29552021
1364901013;0.38941834
1364901014;0.47942554
1364901015;0.56464247
1364901016;0.64421769
1364901017;0.71735609
1364901018;0.78332691
1364901019;0.00000000
1364901020;0.09983342
1364901021;0.19866933
1364901022;0.29552021
1364901023;0.38941834
1364901024;0.47942554
1364901025;0.56464247
1364901026;0.64421769
1364901027;0.71735609
1364901028;0.78332691
1364901029;0.00000000
1364901030;0.09983342
1364901031;0.19866933
1364901032;0.29552021
1364901033;0.38941834
1364901034;0.47942554
1364901035;0.56464247
1364901036;0.64421769
1364901037;0.71735609
1364901038;0.78332691
1364901039;0.00000000
1364901040;0.09983342
1364901041;0.19866933
1364901042;0.29552021
1364901043;0.38941834
1364901044;0.47942554
1364901045;0.56464247
1364901046;0.64421769
1364901047;0.71735609
1364901048;0.78332691
1364901049;0.00000000
1364901050;0.09983342
1364901051;0.19866933
1364901052;0.29552021
1364901053;0.38941834
1364901054;0.47942554
1364901055;0.56464247
1364901056;0.64421769
1364901057;0.71735609
1364901058;0.78332691
1364901059;0.00000000
1364901060;0.09983342
1364901061;0.19866933
1364901062;0.29552021
1364901063;0.38941834
1364901064;0.47942554
1364901065;0.56464247
1364901066;0.64421769
1364901067;0.71735609
1364901068;0.78332691
1364901069;0.00000000
1364901070;0.09983342
1364901071;0.19866933
1364901072;0.29552021
1364901073;0.38941834
1364901074;0.47942554
1364901075;0.56464247
1364901076;0.64421769
1364901077;0.71735609
1364901078;0.78332691
1364901079;0.00000000
1364901080;0.09983342
1364901081;0.19866933
1364901082;0.29552021
1364901083;0.38941834
1364901084;0.47942554
1364901085;0.56464247
1364901086;0.64421769
1364901087;0.71735609
1364901088;0.78332691
1364901089;0.00000000
1364901090;0.09983342
1364901091;0.19866933
1364901092;0.29552021
1364901093;0.38941834
1364901094;0.47942554
1364901095;0.56464247
1364901096;0.64421769
1364901097;0.71735609
1364901098;0.78332691
1364901099;0.00000000
1364901100;0.09983342
1364901101;0.19866933
1364901102;0.29552021
1364901103;0.38941834
1364901104;0.47942554
1364901105;0.56464247
1364901106;0.64421769
1364901107;0.71735609
1364901108;0.78332691
1364901109;0.00000000
1364901110;0.09983342
1364901111;0.19866933
1364901112;0.29552021
1364901113;0.38941834
1364901114;0.47942554
1364901115;0.56464247
1364901116;0.64421769
1364901117;0.71735609
1364901118;0.78332691
1364901119;0.00000000
1364901120;0.09983342
1364901121;0.19866933
1364901122;0.29552021
1364901123;0.38941834
1364901124;0.47942554
1364901125;0.56464247
1364901126;0.64421769
1364901127;0.71735609
1364901128;0.78332691
1364901129;0.00000000
1364901130;0.09983342
1364901131;0.19866933
1364901132;0.29552021
1364901133;0.38941834
1364901134;0.47942554
1364901135;0.56464247
1364901136;0.64421769
1364901137;0.71735609
1364901138;0.78332691
1364901139;0.00000000
1364901140;0.09983342
1364901141;0.19866933
1364901142;0.29552021
1364901143;0.38941834
1364901144;0.47942554
1364901145;0.56464247
1364901146;0.64421769
1364901147;0.71735609
1364901148;0.78332691
1364901149;0.00000000
1364901150;0.09983342
1364901151;0.19866933
1364901152;0.29552021
1364901153;0.38941834
1364901154;0.47942554
1364901155;0.56464247
1364901156;0.64421769
1364901157;0.71735609
1364901158;0.78332691
1364901159;0.00000000
1364901160;0.09983342
1364901161;0.19866933
1364901162;0.29552021
1364901163;0.38941834
1364901164;0.47942554
1364901165;0.56464247
1364901166;0.64421769
1364901167;0.71735609
1364901168;0.78332691
1364901169;0.00000000
1364901170;0.09983342
1364901171;0.19866933
1364901172;0.29552021
1364901173;0.38941834
1364901174;0.47942554
1364901175;0.56464247
1364901176;0.64421769
1364901177;0.71735609
1364901178;0.78332691
1364901179;0.00000000
1364901180;0.09983342
1364901181;0.19866933
1364901182;0.29552021
1364901183;0.38941834
1364901184;0.47942554
1364901185;0.56464247
1364901186;0.64421769
1364901187;0.71735609
1364901188;0.78332691
1364901189;0.00000000
1364901190;0.09983342
1364901191;0.19866933
1364901192;0.29552021
1364901193;0.38941834
1364901194;0.47942554
1364901195;0.56464247
1364901196;0.64421769
1364901197;0.71735609
1364901198;0.78332691
1364901199;0.00000000
1364901200;0.09983342
1364901201;0.19866933
1364901202;0.29552021
1364901203;0.38941834
1364901204;0.47942554
1364901205;0.56464247
1364901206;0.64421769
1364901207;0.71735609
1364901208;0.78332691
1364901209;0.00000000
1364901210;0.09983342
1364901211;0.19866933
1364901212;0.29552021
1364901213;0.38941834
1364901214;0.47942554
1364901215;0.56464247
1364901216;0.64421769
1364901217;0.71735609
1364901218;0.78332691
1364901219;0.00000000
1364901220;0.09983342
1364901221;0.19866933
1364901222;0.29552021
1364901223;0.38941834
1364901224;0.47942554
1364901225;0.56464247
1364901226;0.64421769
1364901227;0.71735609
1364901228;0.78332691
1364901229;0.00000000
1364901230;0.09983342
1364901231;0.19866933
